Freq.	Id(M1)
7.98931551297069e+004	8.88083218361267e+001
8.04488559694008e+004	8.88002079013710e+001
8.10084220141017e+004	8.87920363455683e+001
8.15718801484366e+004	8.87838067771904e+001
8.21392574440297e+004	8.87755188011611e+001
8.27105811608034e+004	8.87671720202805e+001
8.32858787482877e+004	8.87587660330140e+001
8.38651778469392e+004	8.87503004363602e+001
8.44485062894692e+004	8.87417748251684e+001
8.50358921021808e+004	8.87331887888992e+001
8.56273635063152e+004	8.87245419176910e+001
8.62229489194083e+004	8.87158337939673e+001
8.68226769566551e+004	8.87070640013445e+001
8.74265764322855e+004	8.86982321189772e+001
8.80346763609478e+004	8.86893377242330e+001
8.86470059591034e+004	8.86803803891510e+001
8.92635946464302e+004	8.86713596841934e+001
8.98844720472361e+004	8.86622751756450e+001
9.05096679918824e+004	8.86531264303217e+001
9.11392125182170e+004	8.86439130069246e+001
9.17731358730174e+004	8.86346344653259e+001
9.24114685134442e+004	8.86252903592006e+001
9.30542411085044e+004	8.86158802403286e+001
9.37014845405246e+004	8.86064036580475e+001
9.43532299066351e+004	8.85968601577246e+001
9.50095085202638e+004	8.85872492811952e+001
9.56703519126407e+004	8.85775705679835e+001
9.63357918343130e+004	8.85678235540626e+001
9.70058602566702e+004	8.85580077708616e+001
9.76805893734805e+004	8.85481227487912e+001
9.83600116024376e+004	8.85381680133083e+001
9.90441595867178e+004	8.85281430867750e+001
9.97330661965489e+004	8.85180474891093e+001
1.00000000000000e+005	8.85141354522621e+001
