time	V(n143)
8.509934156261726e-004	1.843957e-001
8.519699781261726e-004	1.843957e-001
8.529465406261726e-004	1.843957e-001
8.539231031261726e-004	1.843957e-001
8.540234375000001e-004	1.843957e-001
8.542241062476551e-004	1.843957e-001
8.546254437429651e-004	1.843957e-001
8.550000000000001e-004	1.843955e-001
8.550374556257035e-004	1.846457e-001
8.551123668771105e-004	1.852849e-001
8.552621893799245e-004	1.867843e-001
8.555232529476604e-004	1.897246e-001
8.559696599779900e-004	1.961357e-001
8.568624740386491e-004	2.161469e-001
8.578390365386491e-004	2.571564e-001
8.584656585082160e-004	3.112983e-001
8.587653123338200e-004	3.655380e-001
8.589481313594399e-004	4.300438e-001
8.590559548001217e-004	5.012972e-001
8.591182403058990e-004	5.807139e-001
8.591574000964345e-004	6.763031e-001
8.591850076006618e-004	7.920130e-001
8.592112647567990e-004	9.685488e-001
8.592637790690733e-004	1.490144e+000
8.593141054021373e-004	2.213387e+000
8.593786117786164e-004	3.536162e+000
8.594735371891399e-004	6.150954e+000
8.595827393655249e-004	1.006762e+001
8.597461984214955e-004	1.701178e+001
8.597551667718906e-004	1.743467e+001
8.597731034726808e-004	1.833879e+001
8.598089768742613e-004	2.020192e+001
8.598807236774222e-004	2.409150e+001
8.600000000000001e-004	3.077736e+001
8.600046597436230e-004	3.104775e+001
8.600139792308687e-004	3.158780e+001
8.600326182053601e-004	3.266460e+001
8.600512744817282e-004	3.373643e+001
8.600707127255451e-004	3.483846e+001
8.601095892131790e-004	3.695702e+001
8.601726304827111e-004	4.003763e+001
8.602422189329396e-004	4.276771e+001
8.602880948617185e-004	4.403758e+001
8.603124315116536e-004	4.445885e+001
8.603446903207980e-004	4.479859e+001
8.603782564165822e-004	4.502239e+001
8.603992557079880e-004	4.510861e+001
8.604162993891305e-004	4.515302e+001
8.604368090346451e-004	4.518947e+001
8.604600808613865e-004	4.521760e+001
8.604816766418189e-004	4.523483e+001
8.605023259089721e-004	4.524562e+001
8.605223434864237e-004	4.525260e+001
8.605420441460870e-004	4.525722e+001
8.605625338456647e-004	4.526048e+001
8.605814907419638e-004	4.526253e+001
8.605991550419729e-004	4.526384e+001
8.606184089199898e-004	4.526483e+001
8.606387694991166e-004	4.526554e+001
8.606588783456256e-004	4.526601e+001
8.606850762973052e-004	4.526641e+001
8.607103168125319e-004	4.526664e+001
8.607496349274718e-004	4.526683e+001
8.607871989000462e-004	4.526692e+001
8.608623268451950e-004	4.526698e+001
8.609356183415097e-004	4.526700e+001
8.610822013341389e-004	4.526701e+001
8.613022203539280e-004	4.526701e+001
8.617422583935063e-004	4.526701e+001
8.626223344726629e-004	4.526701e+001
8.635988969726629e-004	4.526701e+001
8.645754594726629e-004	4.526701e+001
8.655520219726629e-004	4.526701e+001
8.665285844726629e-004	4.526701e+001
8.675051469726629e-004	4.526701e+001
8.684817094726629e-004	4.526701e+001
8.726669773298058e-004	4.526701e+001
8.768522451869486e-004	4.526701e+001
8.810375130440915e-004	4.526701e+001
8.852227809012343e-004	4.526701e+001
8.894080487583772e-004	4.526701e+001
8.935933166155201e-004	4.526701e+001
8.977785844726629e-004	4.526701e+001
8.987551469726629e-004	4.526701e+001
8.994634189453257e-004	4.526701e+001
9.000000000000001e-004	4.526701e+001
9.000011804854727e-004	4.526701e+001
9.000035414564179e-004	4.526701e+001
9.000063637145330e-004	4.526701e+001
9.000089550835070e-004	4.526701e+001
9.000122810605200e-004	4.526699e+001
9.000166458636419e-004	4.526694e+001
9.000228636041116e-004	4.526677e+001
9.000314110930770e-004	4.526631e+001
9.000444330658078e-004	4.526484e+001
9.000657364747216e-004	4.525962e+001
9.001083432925492e-004	4.523613e+001
9.001935569282042e-004	4.513068e+001
9.003639841995143e-004	4.463516e+001
9.007048387421345e-004	4.269019e+001
9.009255105273380e-004	4.013194e+001
9.011467637107150e-004	3.509993e+001
9.013562766707544e-004	2.698576e+001
9.015261381715738e-004	1.730741e+001
9.016499744660711e-004	8.405459e+000
9.017074011231484e-004	3.888119e+000
9.017371984499399e-004	1.669633e+000
9.017510028382311e-004	8.539140e-001
9.017580386733233e-004	5.936454e-001
9.017662701409161e-004	4.315552e-001
9.017724352744234e-004	3.653288e-001
9.017796607344684e-004	3.252347e-001
9.017872654343330e-004	3.025547e-001
9.017961798118690e-004	2.892520e-001
9.018077321959466e-004	2.809692e-001
9.018209008041604e-004	2.766058e-001
9.018426290649477e-004	2.731312e-001
9.018667427209591e-004	2.706789e-001
9.019149700329820e-004	2.667344e-001
9.019769562559223e-004	2.621381e-001
9.021009287018030e-004	2.541394e-001
9.023488735935645e-004	2.413834e-001
9.028447633770875e-004	2.235190e-001
9.037862215319863e-004	2.003836e-001
9.040649625715390e-004	1.955041e-001
9.044425179208947e-004	1.906900e-001
9.050000000000001e-004	1.845449e-001
9.050557482079107e-004	1.844622e-001
9.051672446237318e-004	1.844004e-001
9.053902374553739e-004	1.843946e-001
9.057342882350919e-004	1.843965e-001
9.064223897945280e-004	1.843955e-001
9.073989522945280e-004	1.843957e-001
9.083755147945280e-004	1.843957e-001
9.093520772945280e-004	1.843957e-001
9.103286397945280e-004	1.843957e-001
9.113052022945280e-004	1.843957e-001
9.122817647945280e-004	1.843957e-001
9.132583272945280e-004	1.843957e-001
9.142348897945280e-004	1.843957e-001
9.152114522945280e-004	1.843957e-001
9.161880147945280e-004	1.843957e-001
9.171645772945280e-004	1.843957e-001
9.181411397945280e-004	1.843957e-001
9.191177022945280e-004	1.843957e-001
9.200942647945280e-004	1.843957e-001
9.210708272945280e-004	1.843957e-001
9.220473897945280e-004	1.843957e-001
9.230239522945280e-004	1.843957e-001
9.240005147945280e-004	1.843957e-001
9.249770772945280e-004	1.843957e-001
9.259536397945280e-004	1.843957e-001
9.269302022945280e-004	1.843957e-001
9.279067647945280e-004	1.843957e-001
9.288833272945280e-004	1.843957e-001
9.298598897945280e-004	1.843957e-001
9.308364522945280e-004	1.843957e-001
9.318130147945280e-004	1.843957e-001
9.327895772945280e-004	1.843957e-001
9.337661397945280e-004	1.843957e-001
9.347427022945280e-004	1.843957e-001
9.357192647945280e-004	1.843957e-001
9.366958272945280e-004	1.843957e-001
9.376723897945280e-004	1.843957e-001
9.386489522945280e-004	1.843957e-001
9.396255147945280e-004	1.843957e-001
9.406020772945280e-004	1.843957e-001
9.415786397945280e-004	1.843957e-001
9.425552022945280e-004	1.843957e-001
9.435317647945280e-004	1.843957e-001
9.445083272945280e-004	1.843957e-001
9.454848897945280e-004	1.843957e-001
9.464614522945280e-004	1.843957e-001
9.474380147945280e-004	1.843957e-001
9.484145772945280e-004	1.843957e-001
9.493911397945280e-004	1.843957e-001
9.503677022945280e-004	1.843957e-001
9.513442647945280e-004	1.843957e-001
9.523208272945280e-004	1.843957e-001
9.532973897945280e-004	1.843957e-001
9.540234375000001e-004	1.843957e-001
9.550000000000001e-004	1.843964e-001
9.550976562500001e-004	1.852134e-001
9.552929687500001e-004	1.871497e-001
9.556835937500000e-004	1.917807e-001
9.561965860332520e-004	2.000667e-001
9.571731485332520e-004	2.270580e-001
9.581497110332520e-004	2.772790e-001
9.585388775265098e-004	3.186330e-001
9.587852903260000e-004	3.678171e-001
9.589288038231422e-004	4.162208e-001
9.590159452813965e-004	4.636224e-001
9.590756337200623e-004	5.146561e-001
9.591181522481761e-004	5.721884e-001
9.591482138269567e-004	6.381748e-001
9.591708417244860e-004	7.166768e-001
9.591921486863294e-004	8.292000e-001
9.592298989884897e-004	1.128761e+000
9.592863866658432e-004	1.782071e+000
9.593387809212816e-004	2.658626e+000
9.594132243808849e-004	4.398710e+000
9.595181703624793e-004	7.636691e+000
9.596418100314068e-004	1.249297e+001
9.598034385503457e-004	2.020327e+001
9.600000000000001e-004	3.068984e+001
9.600041110217801e-004	3.092847e+001
9.600123330653400e-004	3.140524e+001
9.600287771524596e-004	3.235643e+001
9.600455321775708e-004	3.332129e+001
9.600637570095947e-004	3.435976e+001
9.601002066736425e-004	3.635783e+001
9.601731060017381e-004	3.996599e+001
9.602408000303877e-004	4.265141e+001
9.602922889961998e-004	4.407830e+001
9.603160513227992e-004	4.448768e+001
9.603473498051252e-004	4.480892e+001
9.603801566409490e-004	4.502282e+001
9.604026800550427e-004	4.511331e+001
9.604200644076444e-004	4.515749e+001
9.604405063544717e-004	4.519250e+001
9.604636112606414e-004	4.521941e+001
9.604849504406101e-004	4.523584e+001
9.605057311803985e-004	4.524634e+001
9.605255571758165e-004	4.525303e+001
9.605455532506639e-004	4.525757e+001
9.605655431664544e-004	4.526064e+001
9.605851570691279e-004	4.526268e+001
9.606054162360569e-004	4.526410e+001
9.606244100173501e-004	4.526502e+001
9.606424100505830e-004	4.526561e+001
9.606617326486547e-004	4.526605e+001
9.606786350674462e-004	4.526632e+001
9.606975785733377e-004	4.526653e+001
9.607164522678572e-004	4.526668e+001
9.607344711646468e-004	4.526678e+001
9.607570443689148e-004	4.526686e+001
9.607775421783856e-004	4.526691e+001
9.608064966093475e-004	4.526695e+001
9.608330648099452e-004	4.526697e+001
9.608763643833108e-004	4.526699e+001
9.609172608890015e-004	4.526700e+001
9.609990539003831e-004	4.526701e+001
9.610825562045029e-004	4.526701e+001
9.612495608127423e-004	4.526701e+001
9.615042944631597e-004	4.526701e+001
9.620137617639943e-004	4.526701e+001
9.629903242639943e-004	4.526701e+001
9.990234375000001e-004	4.526701e+001
1.000000000000000e-003	4.526701e+001
