Freq.	Is(M1)
1.72676517840714e+004	-2.54942508628439e+001
1.73877578004175e+004	-2.54341073917262e+001
1.75086992201724e+004	-2.53739630796954e+001
1.76304818540263e+004	-2.53138179385715e+001
1.77531115530861e+004	-2.52536719800156e+001
1.78765942091561e+004	-2.51935252155328e+001
1.80009357550215e+004	-2.51333776564744e+001
1.81261421647333e+004	-2.50732293140397e+001
1.82522194538953e+004	-2.50130801992787e+001
1.83791736799531e+004	-2.49529303230929e+001
1.85070109424852e+004	-2.48927796962393e+001
1.86357373834959e+004	-2.48326283293312e+001
1.87653591877106e+004	-2.47724762328403e+001
1.88958825828731e+004	-2.47123234170987e+001
1.90273138400441e+004	-2.46521698923009e+001
1.91596592739035e+004	-2.45920156685066e+001
1.92929252430528e+004	-2.45318607556410e+001
1.94271181503214e+004	-2.44717051634982e+001
1.95622444430737e+004	-2.44115489017417e+001
1.96983106135193e+004	-2.43513919799081e+001
1.98353231990244e+004	-2.42912344074060e+001
1.99732887824264e+004	-2.42310761935216e+001
2.01122139923499e+004	-2.41709173474170e+001
2.02521055035251e+004	-2.41107578781336e+001
2.03929700371089e+004	-2.40505977945943e+001
2.05348143610071e+004	-2.39904371056036e+001
2.06776452902006e+004	-2.39302758198508e+001
2.08214696870716e+004	-2.38701139459106e+001
2.09662944617345e+004	-2.38099514922454e+001
2.11121265723670e+004	-2.37497884672066e+001
2.12589730255449e+004	-2.36896248790363e+001
2.14068408765785e+004	-2.36294607358689e+001
2.15557372298518e+004	-2.35692960457326e+001
2.17056692391635e+004	-2.35091308165505e+001
2.18566441080711e+004	-2.34489650561431e+001
2.20086690902366e+004	-2.33887987722287e+001
2.21617514897755e+004	-2.33286319724260e+001
2.23158986616072e+004	-2.32684646642544e+001
2.24711180118087e+004	-2.32082968551364e+001
2.26274169979703e+004	-2.31481285523982e+001
2.27848031295539e+004	-2.30879597632714e+001
2.29432839682540e+004	-2.30277904948953e+001
2.31028671283607e+004	-2.29676207543164e+001
2.32635602771258e+004	-2.29074505484915e+001
2.34253711351308e+004	-2.28472798842881e+001
2.35883074766584e+004	-2.27871087684857e+001
2.37523771300656e+004	-2.27269372077776e+001
2.39175879781598e+004	-2.26667652087719e+001
2.40839479585779e+004	-2.26065927779924e+001
2.42514650641672e+004	-2.25464199218806e+001
2.44201473433698e+004	-2.24862466467963e+001
2.45900029006090e+004	-2.24260729590191e+001
2.47610398966791e+004	-2.23658988647497e+001
2.49332665491369e+004	-2.23057243701108e+001
2.51066911326969e+004	-2.22455494811481e+001
2.52813219796289e+004	-2.21853742038323e+001
2.54571674801583e+004	-2.21251985440594e+001
2.56342360828688e+004	-2.20650225076521e+001
2.58125362951089e+004	-2.20048461003608e+001
2.59920766834004e+004	-2.19446693278655e+001
2.61728658738499e+004	-2.18844921957752e+001
2.63549125525633e+004	-2.18243147096310e+001
2.65382254660631e+004	-2.17641368749055e+001
2.67228134217088e+004	-2.17039586970045e+001
2.69086852881198e+004	-2.16437801812685e+001
2.70958499956018e+004	-2.15836013329729e+001
2.72843165365756e+004	-2.15234221573292e+001
2.74740939660091e+004	-2.14632426594867e+001
2.76651914018527e+004	-2.14030628445325e+001
2.78576180254770e+004	-2.13428827174929e+001
2.80513830821141e+004	-2.12827022833349e+001
