rload	V(OUT)*I(R3)	V(out)	I(R3)
Step Information: Ifail=1  (Run: 1/4)
1.659586907437591e-015	1.340404e-013	1.491481e-014	8.987063e+000
1.737800828749408e-015	1.403575e-013	1.561773e-014	8.987063e+000
1.819700858610017e-015	1.469723e-013	1.635377e-014	8.987063e+000
1.905460717963283e-015	1.538989e-013	1.712450e-014	8.987063e+000
1.995262314968917e-015	1.611520e-013	1.793155e-014	8.987063e+000
2.089296130854079e-015	1.687468e-013	1.877664e-014	8.987063e+000
2.187761623949594e-015	1.766996e-013	1.966155e-014	8.987063e+000
2.290867652767817e-015	1.850272e-013	2.058817e-014	8.987063e+000
2.398832919019537e-015	1.937473e-013	2.155846e-014	8.987063e+000
2.511886431509628e-015	2.028783e-013	2.257448e-014	8.987063e+000
2.630267991895432e-015	2.124397e-013	2.363839e-014	8.987063e+000
2.754228703338220e-015	2.224516e-013	2.475243e-014	8.987063e+000
2.884031503126662e-015	2.329355e-013	2.591897e-014	8.987063e+000
3.019951720402075e-015	2.439134e-013	2.714050e-014	8.987063e+000
3.162277660168441e-015	2.554087e-013	2.841959e-014	8.987063e+000
3.311311214825976e-015	2.674457e-013	2.975896e-014	8.987063e+000
3.467368504525385e-015	2.800500e-013	3.116146e-014	8.987063e+000
3.630780547701085e-015	2.932484e-013	3.263005e-014	8.987063e+000
3.801893963205687e-015	3.070687e-013	3.416786e-014	8.987063e+000
3.981071705535052e-015	3.215404e-013	3.577814e-014	8.987063e+000
4.168693834703437e-015	3.366942e-013	3.746431e-014	8.987063e+000
4.365158322401747e-015	3.525621e-013	3.922995e-014	8.987063e+000
4.570881896148841e-015	3.691778e-013	4.107880e-014	8.987063e+000
4.786300923226479e-015	3.865766e-013	4.301479e-014	8.987063e+000
5.011872336272823e-015	4.047954e-013	4.504201e-014	8.987063e+000
5.248074602497832e-015	4.238729e-013	4.716478e-014	8.987063e+000
5.495408738576357e-015	4.438494e-013	4.938759e-014	8.987063e+000
5.754399373371687e-015	4.647674e-013	5.171515e-014	8.987063e+000
6.025595860743701e-015	4.866712e-013	5.415241e-014	8.987063e+000
6.309573444802062e-015	5.096073e-013	5.670454e-014	8.987063e+000
6.606934480076096e-015	5.336243e-013	5.937694e-014	8.987063e+000
6.918309709189508e-015	5.587733e-013	6.217529e-014	8.987063e+000
7.244359600750051e-015	5.851074e-013	6.510552e-014	8.987063e+000
7.585775750291996e-015	6.126827e-013	6.817385e-014	8.987063e+000
7.943282347242981e-015	6.415576e-013	7.138678e-014	8.987063e+000
8.317637711026884e-015	6.717932e-013	7.475114e-014	8.987063e+000
8.709635899560990e-015	7.034539e-013	7.827405e-014	8.987063e+000
9.120108393559291e-015	7.366066e-013	8.196299e-014	8.987063e+000
9.549925860214562e-015	7.713218e-013	8.582579e-014	8.987063e+000
1.000000000000021e-014	8.076731e-013	8.987064e-014	8.987063e+000
1.047128548050922e-014	8.457375e-013	9.410611e-014	8.987063e+000
1.096478196143209e-014	8.855959e-013	9.854119e-014	8.987063e+000
1.148153621496908e-014	9.273328e-013	1.031853e-013	8.987063e+000
1.202264434617439e-014	9.710366e-013	1.080483e-013	8.987063e+000
1.258925411794195e-014	1.016800e-012	1.131404e-013	8.987063e+000
1.318256738556436e-014	1.064721e-012	1.184726e-013	8.987063e+000
1.380384264602915e-014	1.114899e-012	1.240560e-013	8.987063e+000
1.445439770745959e-014	1.167443e-012	1.299026e-013	8.987063e+000
1.513561248436242e-014	1.222463e-012	1.360247e-013	8.987063e+000
1.584893192461149e-014	1.280076e-012	1.424354e-013	8.987063e+000
1.659586907437598e-014	1.340404e-012	1.491481e-013	8.987063e+000
1.737800828749414e-014	1.403575e-012	1.561773e-013	8.987063e+000
1.819700858610024e-014	1.469723e-012	1.635377e-013	8.987063e+000
1.905460717963290e-014	1.538989e-012	1.712450e-013	8.987063e+000
1.995262314968925e-014	1.611520e-012	1.793155e-013	8.987063e+000
2.089296130854087e-014	1.687468e-012	1.877664e-013	8.987063e+000
2.187761623949603e-014	1.766996e-012	1.966155e-013	8.987063e+000
2.290867652767826e-014	1.850272e-012	2.058817e-013	8.987063e+000
2.398832919019546e-014	1.937473e-012	2.155846e-013	8.987063e+000
2.511886431509638e-014	2.028783e-012	2.257448e-013	8.987063e+000
2.630267991895443e-014	2.124397e-012	2.363839e-013	8.987063e+000
2.754228703338230e-014	2.224516e-012	2.475243e-013	8.987063e+000
2.884031503126673e-014	2.329355e-012	2.591898e-013	8.987063e+000
3.019951720402087e-014	2.439134e-012	2.714050e-013	8.987063e+000
3.162277660168453e-014	2.554087e-012	2.841959e-013	8.987063e+000
3.311311214825989e-014	2.674457e-012	2.975896e-013	8.987063e+000
3.467368504525398e-014	2.800500e-012	3.116146e-013	8.987063e+000
3.630780547701100e-014	2.932484e-012	3.263006e-013	8.987063e+000
3.801893963205702e-014	3.070687e-012	3.416786e-013	8.987063e+000
3.981071705535067e-014	3.215404e-012	3.577814e-013	8.987063e+000
4.168693834703453e-014	3.366942e-012	3.746432e-013	8.987063e+000
4.365158322401764e-014	3.525621e-012	3.922996e-013	8.987063e+000
4.570881896148860e-014	3.691778e-012	4.107880e-013	8.987063e+000
4.786300923226498e-014	3.865767e-012	4.301479e-013	8.987063e+000
5.011872336272844e-014	4.047954e-012	4.504201e-013	8.987063e+000
5.248074602497853e-014	4.238729e-012	4.716478e-013	8.987063e+000
5.495408738576379e-014	4.438494e-012	4.938759e-013	8.987063e+000
5.754399373371709e-014	4.647674e-012	5.171515e-013	8.987063e+000
6.025595860743724e-014	4.866712e-012	5.415241e-013	8.987063e+000
6.309573444802087e-014	5.096073e-012	5.670454e-013	8.987063e+000
6.606934480076123e-014	5.336243e-012	5.937694e-013	8.987063e+000
6.918309709189536e-014	5.587732e-012	6.217529e-013	8.987063e+000
7.244359600750081e-014	5.851075e-012	6.510552e-013	8.987063e+000
7.585775750292027e-014	6.126827e-012	6.817385e-013	8.987063e+000
7.943282347243014e-014	6.415575e-012	7.138678e-013	8.987063e+000
8.317637711026919e-014	6.717932e-012	7.475114e-013	8.987063e+000
8.709635899561026e-014	7.034539e-012	7.827405e-013	8.987063e+000
9.120108393559328e-014	7.366066e-012	8.196300e-013	8.987063e+000
9.549925860214602e-014	7.713218e-012	8.582579e-013	8.987063e+000
1.000000000000025e-013	8.076731e-012	8.987063e-013	8.987063e+000
1.047128548050926e-013	8.457375e-012	9.410610e-013	8.987063e+000
1.096478196143213e-013	8.855960e-012	9.854119e-013	8.987063e+000
1.148153621496912e-013	9.273328e-012	1.031853e-012	8.987063e+000
1.202264434617444e-013	9.710367e-012	1.080483e-012	8.987063e+000
1.258925411794200e-013	1.016800e-011	1.131404e-012	8.987063e+000
1.318256738556441e-013	1.064721e-011	1.184726e-012	8.987063e+000
1.380384264602921e-013	1.114899e-011	1.240560e-012	8.987063e+000
1.445439770745965e-013	1.167443e-011	1.299026e-012	8.987063e+000
1.513561248436248e-013	1.222463e-011	1.360247e-012	8.987063e+000
1.584893192461155e-013	1.280076e-011	1.424354e-012	8.987063e+000
1.659586907437604e-013	1.340404e-011	1.491481e-012	8.987063e+000
1.737800828749421e-013	1.403575e-011	1.561773e-012	8.987063e+000
1.819700858610031e-013	1.469723e-011	1.635377e-012	8.987063e+000
1.905460717963298e-013	1.538989e-011	1.712450e-012	8.987063e+000
1.995262314968933e-013	1.611520e-011	1.793155e-012	8.987063e+000
2.089296130854095e-013	1.687468e-011	1.877664e-012	8.987063e+000
2.187761623949611e-013	1.766996e-011	1.966155e-012	8.987063e+000
2.290867652767834e-013	1.850272e-011	2.058817e-012	8.987063e+000
2.398832919019554e-013	1.937473e-011	2.155846e-012	8.987063e+000
2.511886431509647e-013	2.028783e-011	2.257448e-012	8.987063e+000
2.630267991895452e-013	2.124397e-011	2.363839e-012	8.987063e+000
2.754228703338240e-013	2.224516e-011	2.475243e-012	8.987063e+000
2.884031503126683e-013	2.329355e-011	2.591897e-012	8.987063e+000
3.019951720402098e-013	2.439134e-011	2.714050e-012	8.987063e+000
3.162277660168465e-013	2.554087e-011	2.841959e-012	8.987063e+000
3.311311214826001e-013	2.674457e-011	2.975896e-012	8.987063e+000
3.467368504525411e-013	2.800500e-011	3.116146e-012	8.987063e+000
3.630780547701112e-013	2.932484e-011	3.263006e-012	8.987063e+000
3.801893963205716e-013	3.070687e-011	3.416786e-012	8.987063e+000
3.981071705535081e-013	3.215405e-011	3.577814e-012	8.987063e+000
4.168693834703468e-013	3.366942e-011	3.746432e-012	8.987063e+000
4.365158322401779e-013	3.525621e-011	3.922996e-012	8.987063e+000
4.570881896148876e-013	3.691778e-011	4.107881e-012	8.987063e+000
4.786300923226515e-013	3.865766e-011	4.301479e-012	8.987063e+000
5.011872336272861e-013	4.047955e-011	4.504202e-012	8.987063e+000
5.248074602497871e-013	4.238729e-011	4.716478e-012	8.987063e+000
5.495408738576398e-013	4.438494e-011	4.938759e-012	8.987063e+000
5.754399373371730e-013	4.647673e-011	5.171515e-012	8.987063e+000
6.025595860743747e-013	4.866712e-011	5.415241e-012	8.987063e+000
6.309573444802110e-013	5.096073e-011	5.670454e-012	8.987063e+000
6.606934480076147e-013	5.336243e-011	5.937694e-012	8.987063e+000
6.918309709189561e-013	5.587732e-011	6.217529e-012	8.987063e+000
7.244359600750107e-013	5.851074e-011	6.510552e-012	8.987063e+000
7.585775750292054e-013	6.126827e-011	6.817385e-012	8.987063e+000
7.943282347243042e-013	6.415575e-011	7.138678e-012	8.987063e+000
8.317637711026948e-013	6.717932e-011	7.475113e-012	8.987063e+000
8.709635899561055e-013	7.034539e-011	7.827405e-012	8.987063e+000
9.120108393559360e-013	7.366066e-011	8.196300e-012	8.987063e+000
9.549925860214636e-013	7.713218e-011	8.582579e-012	8.987063e+000
1.000000000000029e-012	8.076731e-011	8.987064e-012	8.987063e+000
1.047128548050930e-012	8.457376e-011	9.410611e-012	8.987063e+000
1.096478196143217e-012	8.855959e-011	9.854119e-012	8.987063e+000
1.148153621496916e-012	9.273328e-011	1.031853e-011	8.987063e+000
1.202264434617448e-012	9.710366e-011	1.080483e-011	8.987063e+000
1.258925411794204e-012	1.016800e-010	1.131404e-011	8.987063e+000
1.318256738556446e-012	1.064720e-010	1.184726e-011	8.987063e+000
1.380384264602926e-012	1.114899e-010	1.240560e-011	8.987063e+000
1.445439770745970e-012	1.167443e-010	1.299026e-011	8.987063e+000
1.513561248436253e-012	1.222463e-010	1.360247e-011	8.987063e+000
1.584893192461161e-012	1.280076e-010	1.424354e-011	8.987063e+000
1.659586907437610e-012	1.340404e-010	1.491481e-011	8.987063e+000
1.737800828749427e-012	1.403575e-010	1.561773e-011	8.987063e+000
1.819700858610038e-012	1.469723e-010	1.635377e-011	8.987063e+000
1.905460717963304e-012	1.538989e-010	1.712450e-011	8.987063e+000
1.995262314968940e-012	1.611520e-010	1.793155e-011	8.987063e+000
2.089296130854102e-012	1.687468e-010	1.877664e-011	8.987063e+000
2.187761623949618e-012	1.766996e-010	1.966155e-011	8.987063e+000
2.290867652767842e-012	1.850272e-010	2.058817e-011	8.987063e+000
2.398832919019563e-012	1.937473e-010	2.155846e-011	8.987063e+000
2.511886431509657e-012	2.028783e-010	2.257448e-011	8.987063e+000
2.630267991895462e-012	2.124397e-010	2.363838e-011	8.987063e+000
2.754228703338251e-012	2.224516e-010	2.475243e-011	8.987063e+000
2.884031503126695e-012	2.329355e-010	2.591897e-011	8.987063e+000
3.019951720402110e-012	2.439134e-010	2.714050e-011	8.987063e+000
3.162277660168478e-012	2.554087e-010	2.841959e-011	8.987063e+000
3.311311214826014e-012	2.674457e-010	2.975896e-011	8.987063e+000
3.467368504525425e-012	2.800500e-010	3.116146e-011	8.987063e+000
3.630780547701127e-012	2.932484e-010	3.263005e-011	8.987063e+000
3.801893963205731e-012	3.070688e-010	3.416786e-011	8.987063e+000
3.981071705535098e-012	3.215405e-010	3.577814e-011	8.987063e+000
4.168693834703486e-012	3.366942e-010	3.746432e-011	8.987063e+000
4.365158322401798e-012	3.525621e-010	3.922996e-011	8.987063e+000
4.570881896148896e-012	3.691778e-010	4.107881e-011	8.987063e+000
4.786300923226537e-012	3.865766e-010	4.301479e-011	8.987063e+000
5.011872336272884e-012	4.047954e-010	4.504202e-011	8.987063e+000
5.248074602497895e-012	4.238729e-010	4.716478e-011	8.987063e+000
5.495408738576423e-012	4.438494e-010	4.938759e-011	8.987063e+000
5.754399373371756e-012	4.647674e-010	5.171515e-011	8.987063e+000
6.025595860743773e-012	4.866712e-010	5.415241e-011	8.987063e+000
6.309573444802137e-012	5.096073e-010	5.670454e-011	8.987063e+000
6.606934480076175e-012	5.336243e-010	5.937694e-011	8.987063e+000
6.918309709189591e-012	5.587732e-010	6.217529e-011	8.987063e+000
7.244359600750138e-012	5.851074e-010	6.510552e-011	8.987063e+000
7.585775750292086e-012	6.126827e-010	6.817385e-011	8.987063e+000
7.943282347243075e-012	6.415576e-010	7.138679e-011	8.987063e+000
8.317637711026983e-012	6.717932e-010	7.475114e-011	8.987063e+000
8.709635899561093e-012	7.034539e-010	7.827405e-011	8.987063e+000
9.120108393559398e-012	7.366066e-010	8.196299e-011	8.987063e+000
9.549925860214675e-012	7.713218e-010	8.582579e-011	8.987063e+000
1.000000000000033e-011	8.076731e-010	8.987063e-011	8.987063e+000
1.047128548050934e-011	8.457375e-010	9.410610e-011	8.987063e+000
1.096478196143222e-011	8.855959e-010	9.854119e-011	8.987063e+000
1.148153621496921e-011	9.273328e-010	1.031853e-010	8.987063e+000
1.202264434617453e-011	9.710366e-010	1.080483e-010	8.987063e+000
1.258925411794210e-011	1.016800e-009	1.131404e-010	8.987063e+000
1.318256738556452e-011	1.064720e-009	1.184726e-010	8.987063e+000
1.380384264602932e-011	1.114899e-009	1.240560e-010	8.987063e+000
1.445439770745977e-011	1.167443e-009	1.299026e-010	8.987063e+000
1.513561248436260e-011	1.222463e-009	1.360247e-010	8.987063e+000
1.584893192461167e-011	1.280076e-009	1.424354e-010	8.987063e+000
1.659586907437617e-011	1.340404e-009	1.491481e-010	8.987063e+000
1.737800828749435e-011	1.403575e-009	1.561773e-010	8.987063e+000
1.819700858610046e-011	1.469723e-009	1.635377e-010	8.987063e+000
1.905460717963313e-011	1.538989e-009	1.712450e-010	8.987063e+000
1.995262314968948e-011	1.611520e-009	1.793155e-010	8.987063e+000
2.089296130854111e-011	1.687468e-009	1.877664e-010	8.987063e+000
2.187761623949628e-011	1.766996e-009	1.966155e-010	8.987063e+000
2.290867652767852e-011	1.850272e-009	2.058817e-010	8.987063e+000
2.398832919019573e-011	1.937473e-009	2.155846e-010	8.987063e+000
2.511886431509667e-011	2.028783e-009	2.257448e-010	8.987063e+000
2.630267991895473e-011	2.124397e-009	2.363839e-010	8.987063e+000
2.754228703338262e-011	2.224516e-009	2.475243e-010	8.987063e+000
2.884031503126706e-011	2.329355e-009	2.591898e-010	8.987063e+000
3.019951720402122e-011	2.439134e-009	2.714050e-010	8.987063e+000
3.162277660168490e-011	2.554086e-009	2.841959e-010	8.987063e+000
3.311311214826027e-011	2.674457e-009	2.975896e-010	8.987063e+000
3.467368504525438e-011	2.800500e-009	3.116146e-010	8.987063e+000
3.630780547701142e-011	2.932484e-009	3.263005e-010	8.987063e+000
3.801893963205747e-011	3.070688e-009	3.416786e-010	8.987063e+000
3.981071705535114e-011	3.215405e-009	3.577814e-010	8.987063e+000
4.168693834703502e-011	3.366942e-009	3.746431e-010	8.987063e+000
4.365158322401815e-011	3.525621e-009	3.922996e-010	8.987063e+000
4.570881896148914e-011	3.691778e-009	4.107881e-010	8.987063e+000
4.786300923226555e-011	3.865766e-009	4.301479e-010	8.987063e+000
5.011872336272903e-011	4.047954e-009	4.504201e-010	8.987063e+000
5.248074602497915e-011	4.238728e-009	4.716478e-010	8.987063e+000
5.495408738576444e-011	4.438494e-009	4.938759e-010	8.987063e+000
5.754399373371777e-011	4.647674e-009	5.171515e-010	8.987063e+000
6.025595860743796e-011	4.866711e-009	5.415241e-010	8.987063e+000
6.309573444802162e-011	5.096073e-009	5.670454e-010	8.987063e+000
6.606934480076201e-011	5.336243e-009	5.937694e-010	8.987063e+000
6.918309709189617e-011	5.587732e-009	6.217529e-010	8.987063e+000
7.244359600750166e-011	5.851074e-009	6.510552e-010	8.987063e+000
7.585775750292116e-011	6.126827e-009	6.817385e-010	8.987063e+000
7.943282347243107e-011	6.415576e-009	7.138679e-010	8.987063e+000
8.317637711027017e-011	6.717932e-009	7.475114e-010	8.987063e+000
8.709635899561128e-011	7.034538e-009	7.827405e-010	8.987063e+000
9.120108393559435e-011	7.366066e-009	8.196299e-010	8.987063e+000
9.549925860214713e-011	7.713218e-009	8.582579e-010	8.987063e+000
1.000000000000037e-010	8.076731e-009	8.987063e-010	8.987063e+000
1.047128548050938e-010	8.457376e-009	9.410611e-010	8.987063e+000
1.096478196143226e-010	8.855959e-009	9.854119e-010	8.987063e+000
1.148153621496925e-010	9.273328e-009	1.031853e-009	8.987063e+000
1.202264434617458e-010	9.710367e-009	1.080483e-009	8.987063e+000
1.258925411794214e-010	1.016800e-008	1.131404e-009	8.987063e+000
1.318256738556457e-010	1.064720e-008	1.184726e-009	8.987063e+000
1.380384264602937e-010	1.114899e-008	1.240560e-009	8.987063e+000
1.445439770745982e-010	1.167443e-008	1.299026e-009	8.987063e+000
1.513561248436265e-010	1.222463e-008	1.360247e-009	8.987063e+000
1.584893192461173e-010	1.280076e-008	1.424354e-009	8.987063e+000
1.659586907437624e-010	1.340404e-008	1.491481e-009	8.987063e+000
1.737800828749442e-010	1.403575e-008	1.561773e-009	8.987063e+000
1.819700858610053e-010	1.469723e-008	1.635377e-009	8.987063e+000
1.905460717963320e-010	1.538989e-008	1.712450e-009	8.987063e+000
1.995262314968956e-010	1.611520e-008	1.793155e-009	8.987063e+000
2.089296130854120e-010	1.687468e-008	1.877664e-009	8.987063e+000
2.187761623949637e-010	1.766996e-008	1.966155e-009	8.987063e+000
2.290867652767862e-010	1.850272e-008	2.058817e-009	8.987063e+000
2.398832919019583e-010	1.937473e-008	2.155846e-009	8.987063e+000
2.511886431509678e-010	2.028783e-008	2.257448e-009	8.987063e+000
2.630267991895484e-010	2.124397e-008	2.363838e-009	8.987063e+000
2.754228703338274e-010	2.224516e-008	2.475243e-009	8.987063e+000
2.884031503126719e-010	2.329355e-008	2.591897e-009	8.987063e+000
3.019951720402135e-010	2.439134e-008	2.714050e-009	8.987063e+000
3.162277660168504e-010	2.554087e-008	2.841959e-009	8.987063e+000
3.311311214826042e-010	2.674457e-008	2.975896e-009	8.987063e+000
3.467368504525454e-010	2.800500e-008	3.116146e-009	8.987063e+000
3.630780547701157e-010	2.932484e-008	3.263006e-009	8.987063e+000
3.801893963205763e-010	3.070687e-008	3.416786e-009	8.987063e+000
3.981071705535131e-010	3.215405e-008	3.577814e-009	8.987063e+000
4.168693834703520e-010	3.366942e-008	3.746432e-009	8.987063e+000
4.365158322401834e-010	3.525621e-008	3.922996e-009	8.987063e+000
4.570881896148933e-010	3.691778e-008	4.107881e-009	8.987063e+000
4.786300923226575e-010	3.865767e-008	4.301479e-009	8.987063e+000
5.011872336272924e-010	4.047954e-008	4.504201e-009	8.987063e+000
5.248074602497937e-010	4.238729e-008	4.716478e-009	8.987063e+000
5.495408738576466e-010	4.438494e-008	4.938759e-009	8.987063e+000
5.754399373371801e-010	4.647674e-008	5.171515e-009	8.987063e+000
6.025595860743820e-010	4.866712e-008	5.415241e-009	8.987063e+000
6.309573444802188e-010	5.096073e-008	5.670454e-009	8.987063e+000
6.606934480076228e-010	5.336243e-008	5.937694e-009	8.987063e+000
6.918309709189645e-010	5.587732e-008	6.217529e-009	8.987063e+000
7.244359600750195e-010	5.851074e-008	6.510552e-009	8.987063e+000
7.585775750292147e-010	6.126827e-008	6.817385e-009	8.987063e+000
7.943282347243139e-010	6.415575e-008	7.138678e-009	8.987063e+000
