V(out)	I(R_load)
5.754007e-003	9.999318e+000
6.025184e-003	9.999317e+000
6.309142e-003	9.999316e+000
6.606482e-003	9.999315e+000
6.917836e-003	9.999314e+000
7.243862e-003	9.999313e+000
7.585254e-003	9.999312e+000
7.942735e-003	9.999311e+000
8.317064e-003	9.999310e+000
8.709035e-003	9.999310e+000
9.119478e-003	9.999309e+000
9.549264e-003	9.999308e+000
9.999306e-003	9.999306e+000
1.047056e-002	9.999305e+000
1.096402e-002	9.999303e+000
1.148073e-002	9.999302e+000
1.202180e-002	9.999300e+000
1.258837e-002	9.999299e+000
1.318164e-002	9.999297e+000
1.380287e-002	9.999295e+000
1.445338e-002	9.999293e+000
1.513454e-002	9.999291e+000
1.584781e-002	9.999290e+000
1.659469e-002	9.999288e+000
1.737677e-002	9.999286e+000
1.819570e-002	9.999283e+000
1.905324e-002	9.999281e+000
1.995118e-002	9.999278e+000
2.089145e-002	9.999275e+000
2.187603e-002	9.999273e+000
2.290700e-002	9.999270e+000
2.398657e-002	9.999267e+000
