time	V(OUT)*Id(M1)+V(N144)*Ig(M1)
7.569267539876709e-004	6.742634e+000
7.569844850176628e-004	9.366874e+000
7.570209381799576e-004	1.102472e+001
7.570597544179898e-004	1.252229e+001
7.571002305240608e-004	1.390651e+001
7.571720012622605e-004	1.530553e+001
7.572454457923305e-004	1.492563e+001
7.573743928049891e-004	1.118153e+001
7.575595635083915e-004	4.337187e+000
7.577747324105352e-004	9.648491e-001
7.579175269950199e-004	4.810936e-001
7.580929723476379e-004	2.422516e-002
7.582312709293174e-004	-2.086527e-003
7.583850527749878e-004	1.594655e-002
7.585817959147319e-004	9.861811e-003
7.588260457391646e-004	1.222083e-002
7.592015952749010e-004	1.194855e-002
7.594873283572494e-004	1.249744e-002
7.600000000000000e-004	3.402143e-002
7.600011658103002e-004	2.016622e-002
7.600034974309007e-004	1.048172e-002
7.600071508201142e-004	6.711018e-003
7.600098378895426e-004	4.801561e-003
7.600123645398018e-004	3.604603e-003
7.600151266114373e-004	2.698878e-003
7.600180710179770e-004	2.011796e-003
7.600208485767638e-004	1.558229e-003
7.600235485104019e-004	1.243459e-003
7.600264042055047e-004	1.006756e-003
7.600291293767069e-004	8.373702e-004
7.600320640235969e-004	7.044761e-004
7.600347689058892e-004	6.084032e-004
7.600378001929015e-004	5.272160e-004
7.600404544017363e-004	4.682261e-004
7.600436434229843e-004	4.126563e-004
7.600461847625231e-004	3.739549e-004
7.600496075746273e-004	3.333199e-004
7.600523784737596e-004	3.028716e-004
7.600559394570219e-004	2.717246e-004
7.600591348710063e-004	2.451572e-004
7.600628531185771e-004	2.200267e-004
7.600665515764279e-004	1.962316e-004
7.600705054090696e-004	1.751753e-004
7.600746134953962e-004	1.546649e-004
7.600788514600333e-004	1.369635e-004
7.600832196292746e-004	1.201824e-004
7.600876537351865e-004	1.059765e-004
7.600923930457008e-004	9.214964e-005
7.600967864823725e-004	8.115030e-005
7.601014471392640e-004	7.074254e-005
7.601057555096890e-004	6.251792e-005
7.601104123361696e-004	5.437970e-005
7.601149050100474e-004	4.789800e-005
7.601197561547359e-004	4.134965e-005
7.601246306156266e-004	3.611792e-005
7.601299504367931e-004	3.070291e-005
7.601354263434273e-004	2.643006e-005
7.601415327110507e-004	2.191647e-005
7.601479013099868e-004	1.844262e-005
7.601551811279963e-004	1.474610e-005
7.601628266744042e-004	1.200905e-005
7.601717866531752e-004	9.116202e-006
7.601812130835127e-004	7.098963e-006
7.601925398932183e-004	5.004532e-006
7.602044203456953e-004	3.675838e-006
7.602190348259317e-004	2.309384e-006
7.602354810738868e-004	1.561024e-006
7.602567637368853e-004	7.642078e-007
7.602831234099376e-004	4.672167e-007
7.603215732376510e-004	1.051528e-007
7.603750308828095e-004	8.499951e-008
7.604685471329225e-004	-1.590317e-008
7.606268435094753e-004	2.320339e-008
7.609434362625810e-004	-2.929021e-009
7.990234375000000e-004	7.769827e-009
7.993966379248300e-004	-3.268553e-008
7.997139224510203e-004	-6.483828e-009
8.000000000000000e-004	-4.264628e-005
8.000006293716823e-004	-9.458609e-004
8.000018881150467e-004	-2.723939e-003
8.000030506279970e-004	-4.202447e-003
8.000041482298751e-004	-5.357210e-003
8.000063222244782e-004	-7.180686e-003
8.000086977814394e-004	-8.661444e-003
8.000124034707732e-004	-1.019727e-002
8.000166880097884e-004	-1.125370e-002
8.000231796621478e-004	-1.204153e-002
8.000315542280635e-004	-1.244532e-002
8.000451325561243e-004	-1.261301e-002
8.000664466584668e-004	-1.264186e-002
8.001090748631519e-004	-1.260840e-002
8.001943312725223e-004	-1.252430e-002
8.003648440912628e-004	-1.234705e-002
8.007058697287441e-004	-1.199045e-002
8.013879210037065e-004	-1.127744e-002
8.023644835037066e-004	3.498325e+001
8.030236309759225e-004	1.553249e+002
8.033483003383909e-004	2.730559e+002
8.035560893854896e-004	3.260108e+002
8.037265960935189e-004	2.961957e+002
8.038464404607834e-004	2.130988e+002
8.039284632934739e-004	1.202279e+002
8.039739978314339e-004	6.028456e+001
8.040018325747254e-004	2.991658e+001
8.040304852712622e-004	9.796283e+000
8.040427086605543e-004	4.619978e+000
8.040484396954464e-004	3.247316e+000
8.040543671193496e-004	2.467586e+000
8.040611218203788e-004	1.928237e+000
8.040679352167738e-004	1.605498e+000
8.040776516498160e-004	1.342662e+000
8.040868006009526e-004	1.207268e+000
8.040996599748726e-004	1.112520e+000
8.041133203110645e-004	1.064655e+000
8.041345229994732e-004	1.033192e+000
8.041569776644984e-004	1.017621e+000
8.042018869945488e-004	9.993612e-001
8.042487468617284e-004	9.833441e-001
8.043424665960876e-004	9.554186e-001
8.045299060648060e-004	9.066220e-001
8.046251210625632e-004	8.855930e-001
8.048155510580776e-004	8.505663e-001
8.050000000000001e-004	8.202965e-001
8.050184448941922e-004	8.146544e-001
8.050553346825767e-004	8.093534e-001
8.051291142593457e-004	8.076344e-001
8.052766734128837e-004	8.077614e-001
8.054958916000137e-004	8.077305e-001
8.059343279742737e-004	8.077470e-001
8.068112007227938e-004	8.077418e-001
8.077877632227938e-004	8.077423e-001
8.087643257227938e-004	8.077422e-001
8.097408882227938e-004	8.077425e-001
8.107174507227938e-004	8.077422e-001
8.116940132227938e-004	8.077425e-001
8.126705757227938e-004	8.077422e-001
8.136471382227938e-004	8.077423e-001
8.146237007227938e-004	8.077423e-001
8.156002632227938e-004	8.077424e-001
8.165768257227938e-004	8.077423e-001
8.175533882227938e-004	8.077423e-001
8.185299507227938e-004	8.077423e-001
8.195065132227938e-004	8.077423e-001
8.204830757227938e-004	8.077422e-001
8.214596382227938e-004	8.077423e-001
8.224362007227938e-004	8.077422e-001
8.234127632227938e-004	8.077423e-001
8.243893257227938e-004	8.077423e-001
8.253658882227938e-004	8.077423e-001
8.263424507227938e-004	8.077422e-001
8.273190132227938e-004	8.077423e-001
8.282955757227938e-004	8.077422e-001
8.292721382227938e-004	8.077423e-001
8.302487007227938e-004	8.077422e-001
8.312252632227938e-004	8.077423e-001
8.322018257227938e-004	8.077422e-001
8.331783882227938e-004	8.077423e-001
8.341549507227938e-004	8.077423e-001
8.351315132227938e-004	8.077423e-001
8.361080757227938e-004	8.077423e-001
8.370846382227938e-004	8.077423e-001
8.380612007227938e-004	8.077422e-001
8.390377632227938e-004	8.077423e-001
8.400143257227938e-004	8.077422e-001
8.409908882227938e-004	8.077423e-001
8.419674507227938e-004	8.077424e-001
8.429440132227938e-004	8.077424e-001
8.439205757227938e-004	8.077424e-001
8.448971382227938e-004	8.077424e-001
8.458737007227938e-004	8.077424e-001
8.468502632227938e-004	8.077423e-001
8.478268257227938e-004	8.077422e-001
8.488033882227938e-004	8.077423e-001
8.497799507227938e-004	8.077422e-001
8.507565132227938e-004	8.077423e-001
8.517330757227938e-004	8.077422e-001
8.527096382227938e-004	8.077423e-001
8.536862007227938e-004	8.077426e-001
8.540234375000001e-004	8.077422e-001
8.543255264455876e-004	8.077433e-001
8.543958221088250e-004	8.077430e-001
8.545364134352998e-004	8.077422e-001
8.547188173470505e-004	8.077423e-001
8.550000000000001e-004	8.077427e-001
8.550281182652950e-004	8.052213e-001
8.550843547958849e-004	8.083960e-001
8.551968278570648e-004	8.261068e-001
8.554185830657084e-004	8.712746e-001
8.557385468067094e-004	9.639460e-001
8.561462376477329e-004	1.151691e+000
8.563973835953102e-004	1.347635e+000
8.565366372862124e-004	1.529229e+000
8.566243210135064e-004	1.710405e+000
8.566934880627323e-004	1.926356e+000
8.567405412561454e-004	2.153257e+000
8.567799192917039e-004	2.476875e+000
8.568154553351036e-004	3.014398e+000
8.568591601660667e-004	4.155510e+000
8.569218453489763e-004	6.541844e+000
8.569831822265513e-004	9.316526e+000
8.570204362380134e-004	1.101275e+001
8.570604429249221e-004	1.254894e+001
8.571005361617908e-004	1.390864e+001
8.571725913553197e-004	1.530903e+001
8.572461427400471e-004	1.491338e+001
8.573758393209854e-004	1.112284e+001
8.575608824881769e-004	4.298624e+000
8.577766058153470e-004	9.589122e-001
8.579197084971912e-004	4.719710e-001
8.580946272603502e-004	2.337807e-002
8.582332858644098e-004	-1.121389e-003
8.583866954976907e-004	1.570523e-002
8.585857079861223e-004	1.000023e-002
8.588286768914817e-004	1.218254e-002
8.591977347426384e-004	1.189167e-002
8.595054012532497e-004	1.245479e-002
8.600000000000001e-004	3.027203e-002
8.600012045442384e-004	1.887781e-002
8.600036136327152e-004	1.046917e-002
8.600075329602749e-004	6.462695e-003
8.600101183932986e-004	4.655782e-003
8.600125868509374e-004	3.516398e-003
8.600153309254755e-004	2.633448e-003
8.600182888938379e-004	1.955988e-003
8.600210821212029e-004	1.513256e-003
8.600240945997313e-004	1.175718e-003
8.600268257034245e-004	9.562945e-004
8.600295249015569e-004	7.964833e-004
8.600324547749700e-004	6.700564e-004
8.600352245428161e-004	5.766000e-004
8.600382927309786e-004	4.988274e-004
8.600410976097654e-004	4.404863e-004
8.600443361843881e-004	3.878724e-004
8.600471261688968e-004	3.487290e-004
8.600506418823651e-004	3.094835e-004
8.600535824223063e-004	2.798329e-004
8.600573959287628e-004	2.488535e-004
8.600607321940330e-004	2.237152e-004
8.600648387665645e-004	1.985336e-004
8.600688492447189e-004	1.755985e-004
8.600732620038743e-004	1.546891e-004
8.600778427490870e-004	1.348063e-004
8.600826312756744e-004	1.174645e-004
8.600875623315556e-004	1.014547e-004
8.600925969122048e-004	8.791433e-005
8.600980463261028e-004	7.492950e-005
8.601029671357131e-004	6.508188e-005
8.601086362866567e-004	5.500246e-005
8.601138753152039e-004	4.737649e-005
8.601198485541887e-004	3.961710e-005
8.601256658609567e-004	3.363399e-005
8.601322431896480e-004	2.759406e-005
8.601388534772040e-004	2.296572e-005
8.601464211284690e-004	1.827158e-005
8.601541150336947e-004	1.479456e-005
8.601631172723587e-004	1.125768e-005
8.601723039239721e-004	8.780192e-006
8.601832868882177e-004	6.271808e-006
8.601946691217838e-004	4.636881e-006
8.602083649501020e-004	3.006115e-006
8.602239113357883e-004	2.060482e-006
8.602437079092166e-004	1.072589e-006
8.602679775258691e-004	6.604972e-007
8.603030093290044e-004	1.839523e-007
8.603507549342372e-004	1.228759e-007
8.604331211198902e-004	-1.515229e-008
8.605680367466886e-004	2.768922e-008
8.608378680002854e-004	-5.224645e-009
8.990234375000001e-004	8.230155e-010
9.000000000000001e-004	-4.633157e-005
9.000021484394158e-004	-2.642938e-003
9.000064453182473e-004	-6.472811e-003
9.000150390759103e-004	-1.072404e-002
9.000207123712601e-004	-1.193414e-002
9.000272443711046e-004	-1.235629e-002
9.000363068306188e-004	-1.255444e-002
9.000544317496470e-004	-1.263537e-002
9.000862268294928e-004	-1.262916e-002
9.001498169891846e-004	-1.256903e-002
9.002769973085682e-004	-1.243883e-002
9.005313579473354e-004	-1.217288e-002
9.010400792248697e-004	-1.164109e-002
9.020166417248697e-004	2.591658e+001
9.029932042248697e-004	1.600032e+002
9.033668236461588e-004	2.776084e+002
9.036131473944089e-004	3.216126e+002
9.037707192249999e-004	2.690219e+002
9.038955534015170e-004	1.578303e+002
9.039592204277138e-004	7.760576e+001
9.039943822922035e-004	3.596659e+001
9.040223618727503e-004	1.360077e+001
9.040384224577195e-004	5.701013e+000
9.040458455627795e-004	3.575096e+000
9.040534821916097e-004	2.444132e+000
9.040586265450702e-004	2.004199e+000
9.040654808236434e-004	1.649586e+000
9.040723653825680e-004	1.427245e+000
9.040805676296144e-004	1.269500e+000
9.040898479609687e-004	1.166199e+000
9.041004295040490e-004	1.102831e+000
9.041154430117081e-004	1.057341e+000
9.041295891186089e-004	1.036750e+000
9.041578813324104e-004	1.017354e+000
9.041859811470553e-004	1.005021e+000
9.042421807763448e-004	9.856364e-001
9.043276137377690e-004	9.595483e-001
9.044984796606172e-004	9.146974e-001
9.046582681543036e-004	8.780627e-001
9.046804230126274e-004	8.735597e-001
9.047247327292749e-004	8.653180e-001
9.049107842613442e-004	8.338941e-001
9.050000000000001e-004	8.216451e-001
9.050089215738657e-004	8.166710e-001
9.050267647215969e-004	8.113206e-001
9.050624510170592e-004	8.081855e-001
9.051061414927397e-004	8.076951e-001
9.051935224441006e-004	8.077477e-001
9.053682843468224e-004	8.077409e-001
9.057178081522661e-004	8.077429e-001
9.064168557631535e-004	8.077422e-001
9.073934182631535e-004	8.077424e-001
9.083699807631535e-004	8.077424e-001
9.093465432631535e-004	8.077423e-001
9.103231057631535e-004	8.077423e-001
9.112996682631535e-004	8.077423e-001
9.122762307631536e-004	8.077422e-001
9.132527932631536e-004	8.077423e-001
9.142293557631536e-004	8.077423e-001
9.152059182631536e-004	8.077423e-001
9.161824807631536e-004	8.077423e-001
9.171590432631536e-004	8.077423e-001
9.181356057631536e-004	8.077422e-001
9.191121682631536e-004	8.077423e-001
9.200887307631536e-004	8.077422e-001
9.210652932631536e-004	8.077423e-001
9.220418557631536e-004	8.077422e-001
9.230184182631536e-004	8.077423e-001
9.239949807631536e-004	8.077422e-001
9.249715432631536e-004	8.077423e-001
9.259481057631536e-004	8.077422e-001
9.269246682631536e-004	8.077423e-001
9.279012307631536e-004	8.077423e-001
9.288777932631536e-004	8.077423e-001
9.298543557631536e-004	8.077423e-001
9.308309182631536e-004	8.077423e-001
9.318074807631536e-004	8.077422e-001
9.327840432631536e-004	8.077422e-001
9.337606057631536e-004	8.077422e-001
9.347371682631536e-004	8.077422e-001
9.357137307631536e-004	8.077423e-001
9.366902932631536e-004	8.077423e-001
9.376668557631536e-004	8.077422e-001
9.386434182631536e-004	8.077422e-001
9.396199807631536e-004	8.077422e-001
9.405965432631536e-004	8.077422e-001
9.415731057631536e-004	8.077423e-001
9.425496682631536e-004	8.077423e-001
9.435262307631536e-004	8.077422e-001
9.445027932631536e-004	8.077422e-001
9.454793557631536e-004	8.077423e-001
9.464559182631536e-004	8.077423e-001
9.474324807631536e-004	8.077423e-001
9.484090432631536e-004	8.077423e-001
9.493856057631536e-004	8.077422e-001
9.503621682631536e-004	8.077422e-001
9.513387307631536e-004	8.077423e-001
9.523152932631536e-004	8.077423e-001
9.532918557631536e-004	8.077423e-001
9.540234375000001e-004	8.077423e-001
9.550000000000001e-004	8.077392e-001
9.550976562500001e-004	8.148175e-001
9.552929687500001e-004	8.462843e-001
9.556835937500000e-004	9.547243e-001
9.561979012300605e-004	1.194686e+000
9.564458844625964e-004	1.411902e+000
9.565905949348019e-004	1.642410e+000
9.566783471549353e-004	1.876356e+000
9.567334379883892e-004	2.115801e+000
9.567749231336674e-004	2.427801e+000
9.568109946848475e-004	2.945875e+000
9.568580048768103e-004	4.103366e+000
9.569114681074661e-004	6.079156e+000
9.569772418786859e-004	9.044913e+000
9.570158174960935e-004	1.080424e+001
9.570540173474371e-004	1.231044e+001
9.570928565369580e-004	1.372779e+001
9.571705349159998e-004	1.531855e+001
9.572404872157742e-004	1.496108e+001
9.573643460031955e-004	1.151951e+001
9.575460206486005e-004	4.623541e+000
9.577615977760319e-004	1.002844e+000
9.579043645902673e-004	5.384685e-001
9.580840670403231e-004	2.869199e-002
9.582191100492325e-004	-9.236949e-003
9.583772282726361e-004	1.698171e-002
9.585587243494282e-004	8.799897e-003
9.588088739761549e-004	1.247614e-002
9.592314061311438e-004	1.308584e-002
9.593300263895975e-004	1.303800e-002
9.595272669065051e-004	1.231058e-002
9.596055189661850e-004	1.243181e-002
9.597620230855448e-004	1.247240e-002
9.600000000000001e-004	6.958599e-003
9.600008008252655e-004	9.446996e-003
9.600024024757962e-004	9.420283e-003
9.600056057768578e-004	6.157947e-003
9.600080777369041e-004	4.340655e-003
9.600105801612448e-004	3.096613e-003
9.600134298699572e-004	2.105969e-003
9.600162008738429e-004	1.447741e-003
9.600190893559857e-004	9.814551e-004
9.600217780629392e-004	6.879715e-004
9.600246829699290e-004	4.710403e-004
9.600273320517187e-004	3.347755e-004
9.600298975544568e-004	2.430007e-004
9.600326606413385e-004	1.752105e-004
9.600352003551551e-004	1.304265e-004
9.600379661773322e-004	9.676024e-005
9.600403643497084e-004	7.532153e-005
9.600430877270512e-004	5.805604e-005
9.600452341739200e-004	4.769957e-005
9.600478976014724e-004	3.858725e-005
9.600498767738085e-004	3.315575e-005
9.600523607156383e-004	2.837708e-005
9.600542745499012e-004	2.505694e-005
9.600566041424768e-004	2.289940e-005
9.600589162777658e-004	1.995408e-005
9.600614267213542e-004	1.839757e-005
9.600643419135878e-004	1.579128e-005
9.600674369138727e-004	1.445336e-005
9.600713425491097e-004	1.219707e-005
9.600754594087167e-004	1.093903e-005
9.600809891389583e-004	8.929825e-006
9.600868037546551e-004	7.712793e-006
9.600952664182569e-004	5.851985e-006
9.601040142132442e-004	4.727331e-006
9.601189945530789e-004	3.000125e-006
9.601340593254048e-004	2.057609e-006
9.601601124049137e-004	9.664966e-007
9.601949321767844e-004	4.555495e-007
9.602645717205258e-004	7.133721e-008
9.603702407490942e-004	1.917292e-008
9.605815788062308e-004	-1.049609e-009
9.990234375000001e-004	2.820014e-008
9.998442842284454e-004	7.728531e-009
1.000000000000000e-003	-1.238732e-008
