time	powerLoad	powerMOS	V(measure)	I(load)	Id(MOS)	I(PVModule)
5.365979697586590e-005	1.249659e-005	2.461065e-001	3.535052e-002	3.535052e-004	6.961893e+000	6.962254e+000
5.388163284328798e-005	1.140230e-005	2.246086e-001	3.376730e-002	3.376730e-004	6.651660e+000	6.652007e+000
5.412992265228534e-005	9.926298e-006	1.955989e-001	3.150603e-002	3.150603e-004	6.208302e+000	6.208625e+000
5.420982265642160e-005	9.411387e-006	1.854758e-001	3.067798e-002	3.067798e-004	6.045893e+000	6.046206e+000
5.428972266055786e-005	8.919258e-006	1.757990e-001	2.986513e-002	2.986513e-004	5.886432e+000	5.886735e+000
5.436962266469413e-005	8.449170e-006	1.665542e-001	2.906746e-002	2.906746e-004	5.729918e+000	5.730213e+000
5.444952266883038e-005	8.000397e-006	1.577270e-001	2.828497e-002	2.828497e-004	5.576353e+000	5.576638e+000
5.452942267296665e-005	7.572224e-006	1.493036e-001	2.751767e-002	2.751768e-004	5.425735e+000	5.426012e+000
5.460932267710290e-005	7.163954e-006	1.412704e-001	2.676556e-002	2.676556e-004	5.278065e+000	5.278334e+000
5.468922268123917e-005	6.774901e-006	1.336139e-001	2.602864e-002	2.602864e-004	5.133343e+000	5.133604e+000
5.484912070674853e-005	6.181398e-006	1.219305e-001	2.486242e-002	2.486242e-004	4.904208e+000	4.904457e+000
5.500000000000000e-005	5.759095e-006	1.136155e-001	2.399812e-002	2.399811e-004	4.734350e+000	4.734591e+000
5.510561550527603e-005	5.845569e-006	1.128635e-001	2.417761e-002	2.417761e-004	4.668099e+000	4.668341e+000
5.522631893987720e-005	6.077638e-006	1.143913e-001	2.465287e-002	2.465287e-004	4.640080e+000	4.640328e+000
5.539282569960703e-005	6.624397e-006	1.202318e-001	2.573790e-002	2.573790e-004	4.671389e+000	4.671652e+000
5.556108702927388e-005	7.532649e-006	1.315233e-001	2.744567e-002	2.744567e-004	4.792131e+000	4.792418e+000
5.579558764061442e-005	9.511648e-006	1.568844e-001	3.084096e-002	3.084096e-004	5.086884e+000	5.087220e+000
5.604369845463963e-005	1.267107e-005	1.959426e-001	3.559645e-002	3.559644e-004	5.504555e+000	5.504943e+000
5.636071901524779e-005	1.854818e-005	2.623399e-001	4.306759e-002	4.306759e-004	6.091353e+000	6.091802e+000
5.672725338772642e-005	2.779892e-005	3.534746e-001	5.272469e-002	5.272469e-004	6.704157e+000	6.704687e+000
5.695333933841682e-005	3.466300e-005	4.108056e-001	5.887529e-002	5.887529e-004	6.977555e+000	6.978144e+000
5.712753805583895e-005	4.030442e-005	4.498483e-001	6.348576e-002	6.348576e-004	7.085813e+000	7.086449e+000
5.729035926339643e-005	4.559747e-005	4.791354e-001	6.752590e-002	6.752590e-004	7.095580e+000	7.096257e+000
5.745982512390929e-005	5.097440e-005	5.009247e-001	7.139636e-002	7.139636e-004	7.016110e+000	7.016827e+000
5.763179244152357e-005	5.619628e-005	5.131699e-001	7.496418e-002	7.496418e-004	6.845535e+000	6.846289e+000
5.786836611894728e-005	6.324502e-005	5.169466e-001	7.952674e-002	7.952674e-004	6.500287e+000	6.501086e+000
5.812518214368348e-005	7.203937e-005	5.132002e-001	8.487601e-002	8.487601e-004	6.046469e+000	6.047354e+000
5.845489473182810e-005	9.074791e-005	5.201075e-001	9.526169e-002	9.526170e-004	5.459776e+000	5.461513e+000
5.881152077665709e-005	1.345732e-004	5.727958e-001	1.160057e-001	1.160057e-003	4.937652e+000	4.940308e+000
5.901878649115302e-005	1.983763e-004	6.688550e-001	1.408461e-001	1.408461e-003	4.748835e+000	4.750906e+000
5.918842214897281e-005	3.679643e-004	9.014423e-001	1.918240e-001	1.918240e-003	4.699321e+000	4.701245e+000
5.936826270600614e-005	5.104219e+000	9.910147e+001	2.259252e+001	2.259252e-001	4.386473e+000	4.612406e+000
5.946741163513555e-005	3.844413e+001	2.261594e+002	6.200333e+001	6.200333e-001	3.647537e+000	4.267573e+000
5.956083419734439e-005	9.542909e+001	2.506461e+002	9.768781e+001	9.768781e-001	2.565787e+000	3.542665e+000
5.963521866207623e-005	1.085910e+002	1.851214e+002	1.042070e+002	1.042070e+000	1.776478e+000	2.818548e+000
5.971253738331794e-005	9.694752e+001	1.103888e+002	9.846193e+001	9.846193e-001	1.121132e+000	2.105750e+000
5.979420933859841e-005	7.935948e+001	5.316350e+001	8.908394e+001	8.908394e-001	5.967799e-001	1.487610e+000
5.987544837819912e-005	6.217812e+001	1.868080e+001	7.885310e+001	7.885310e-001	2.369063e-001	1.025409e+000
5.993984173422761e-005	4.913414e+001	5.089279e+000	7.009575e+001	7.009575e-001	7.260467e-002	7.735311e-001
6.000000000000000e-005	3.731776e+001	3.732387e-009	6.108827e+001	6.108826e-001	6.109827e-011	6.108823e-001
6.001804747973172e-005	3.409646e+001	3.410230e-009	5.839217e+001	5.839217e-001	5.840217e-011	5.839213e-001
6.004211078604067e-005	3.091960e+001	3.092517e-009	5.560540e+001	5.560540e-001	5.561540e-011	5.560536e-001
6.009023739865859e-005	2.687775e+001	2.688294e-009	5.184376e+001	5.184376e-001	5.185376e-011	5.184369e-001
6.016688966495037e-005	2.348322e+001	2.348806e-009	4.845948e+001	4.845949e-001	4.846949e-011	4.845946e-001
6.024009312447301e-005	2.207041e+001	2.207511e-009	4.697915e+001	4.697915e-001	4.698915e-011	4.697915e-001
6.033717270850872e-005	2.141861e+001	2.142324e-009	4.628024e+001	4.628024e-001	4.629024e-011	4.628024e-001
6.045106457466966e-005	2.118089e+001	2.118549e-009	4.602270e+001	4.602270e-001	4.603270e-011	4.602270e-001
6.090099949473358e-005	2.109078e+001	2.109537e-009	4.592469e+001	4.592470e-001	4.593469e-011	4.592470e-001
1.000000000000000e-004	2.109116e+001	2.109575e-009	4.592511e+001	4.592511e-001	4.592948e-011	4.592511e-001
1.000389962585527e-004	1.876282e+001	1.721607e+000	4.331607e+001	4.331608e-001	3.974523e-002	4.729060e-001
1.001169887756581e-004	1.110565e+001	7.101462e+000	3.332513e+001	3.332514e-001	2.130963e-001	5.463475e-001
1.001841837016797e-004	4.519796e+000	1.010987e+001	2.125981e+001	2.125981e-001	4.755390e-001	6.881366e-001
1.002575803199836e-004	8.063637e-001	7.741977e+000	8.979775e+000	8.979776e-002	8.621570e-001	9.519564e-001
1.003457659624384e-004	3.033930e-002	2.344433e+000	1.741818e+000	1.741818e-002	1.345969e+000	1.363394e+000
1.004490141263838e-004	1.944842e-004	2.631190e-001	1.394576e-001	1.394576e-003	1.886731e+000	1.888226e+000
1.005484305496595e-004	1.856849e-004	3.263264e-001	1.362662e-001	1.362662e-003	2.394771e+000	2.396343e+000
1.007472633962108e-004	1.772741e-004	4.511828e-001	1.331443e-001	1.331443e-003	3.388675e+000	3.390185e+000
1.011449290893135e-004	1.647671e-004	6.803794e-001	1.283616e-001	1.283616e-003	5.300489e+000	5.301743e+000
1.014132125556032e-004	1.552810e-004	8.081245e-001	1.246118e-001	1.246118e-003	6.485137e+000	6.486341e+000
1.016734538717699e-004	1.418643e-004	8.842271e-001	1.191068e-001	1.191068e-003	7.423818e+000	7.424998e+000
1.019916578384020e-004	1.195499e-004	8.989747e-001	1.093389e-001	1.093389e-003	8.221912e+000	8.223043e+000
1.021797167916065e-004	1.036007e-004	8.597194e-001	1.017844e-001	1.017844e-003	8.446474e+000	8.447560e+000
1.023436097370892e-004	8.819814e-005	7.909434e-001	9.391387e-002	9.391386e-004	8.422009e+000	8.423000e+000
1.025137826936844e-004	7.209532e-005	6.960838e-001	8.490896e-002	8.490896e-004	8.198002e+000	8.198873e+000
1.027114888428902e-004	5.468259e-005	5.708769e-001	7.394768e-002	7.394768e-004	7.720011e+000	7.720761e+000
1.029565948665798e-004	3.663068e-005	4.176104e-001	6.052329e-002	6.052329e-004	6.899995e+000	6.900616e+000
1.032389110131451e-004	2.170016e-005	2.710401e-001	4.658344e-002	4.658343e-004	5.818378e+000	5.818968e+000
1.035878565735718e-004	1.085718e-005	1.505712e-001	3.295024e-002	3.295024e-004	4.569654e+000	4.570418e+000
1.039284122694295e-004	5.695511e-006	8.752307e-002	2.386527e-002	2.386527e-004	3.667382e+000	3.668166e+000
1.041288444601253e-004	4.379098e-006	7.120147e-002	2.092629e-002	2.092629e-004	3.402488e+000	3.402992e+000
1.042949175536711e-004	4.042307e-006	6.849542e-002	2.010549e-002	2.010549e-004	3.406802e+000	3.407089e+000
1.044652490591107e-004	4.192528e-006	7.395253e-002	2.047566e-002	2.047566e-004	3.611728e+000	3.611972e+000
1.046708346231661e-004	4.821948e-006	8.893802e-002	2.195893e-002	2.195893e-004	4.050198e+000	4.050436e+000
1.047537077013513e-004	5.216612e-006	9.788017e-002	2.283990e-002	2.283990e-004	4.285490e+000	4.285725e+000
1.047907331265999e-004	5.425486e-006	1.026126e-001	2.329267e-002	2.329267e-004	4.405362e+000	4.405598e+000
1.048277585518485e-004	5.648881e-006	1.076609e-001	2.376737e-002	2.376737e-004	4.529777e+000	4.530016e+000
1.048647839770971e-004	5.887421e-006	1.130396e-001	2.426401e-002	2.426401e-004	4.658737e+000	4.658979e+000
1.049018094023457e-004	6.141760e-006	1.187641e-001	2.478257e-002	2.478258e-004	4.792240e+000	4.792487e+000
1.049388348275944e-004	6.412580e-006	1.248500e-001	2.532307e-002	2.532307e-004	4.930287e+000	4.930539e+000
1.049758602528430e-004	6.700593e-006	1.313140e-001	2.588550e-002	2.588550e-004	5.072878e+000	5.073137e+000
1.050128856780916e-004	7.006539e-006	1.381730e-001	2.646987e-002	2.646987e-004	5.220013e+000	5.220279e+000
1.050889725392037e-004	7.866792e-006	1.550982e-001	2.804780e-002	2.804780e-004	5.529782e+000	5.530063e+000
1.051650594003158e-004	8.746130e-006	1.723937e-001	2.957386e-002	2.957386e-004	5.829258e+000	5.829553e+000
1.052411462614280e-004	9.639803e-006	1.899655e-001	3.104803e-002	3.104803e-004	6.118440e+000	6.118749e+000
1.053172331225401e-004	1.054322e-005	2.077233e-001	3.247033e-002	3.247033e-004	6.397328e+000	6.397651e+000
1.053933199836522e-004	1.145196e-005	2.255798e-001	3.384074e-002	3.384074e-004	6.665922e+000	6.666259e+000
1.054694068447643e-004	1.236175e-005	2.434507e-001	3.515928e-002	3.515928e-004	6.924222e+000	6.924572e+000
1.055454937058765e-004	1.326849e-005	2.612551e-001	3.642593e-002	3.642594e-004	7.172228e+000	7.172592e+000
1.058346011963220e-004	1.619696e-005	3.187402e-001	4.024545e-002	4.024545e-004	7.919906e+000	7.920323e+000
1.060348612876511e-004	1.741453e-005	3.426271e-001	4.173072e-002	4.173072e-004	8.210428e+000	8.210878e+000
1.062016186474932e-004	1.758816e-005	3.460326e-001	4.193824e-002	4.193824e-004	8.251004e+000	8.251456e+000
1.063772734603759e-004	1.695673e-005	3.336476e-001	4.117855e-002	4.117856e-004	8.102460e+000	8.102899e+000
1.065502977330994e-004	1.560523e-005	3.071302e-001	3.950345e-002	3.950345e-004	7.774769e+000	7.775193e+000
1.067913529123047e-004	1.297422e-005	2.554784e-001	3.601974e-002	3.601974e-004	7.092731e+000	7.093126e+000
1.073829819841496e-004	6.533342e-006	1.288470e-001	2.556040e-002	2.556040e-004	5.040883e+000	5.041159e+000
1.077128021198647e-004	4.290840e-006	8.468839e-002	2.071434e-002	2.071434e-004	4.088394e+000	4.088643e+000
1.079321716835980e-004	3.483589e-006	6.877956e-002	1.866437e-002	1.866438e-004	3.685072e+000	3.685305e+000
1.081031063315542e-004	3.281802e-006	6.480130e-002	1.811575e-002	1.811574e-004	3.577070e+000	3.577287e+000
1.082852404365275e-004	3.439299e-006	6.790655e-002	1.854535e-002	1.854535e-004	3.661649e+000	3.661861e+000
1.084504180922100e-004	3.932527e-006	7.762870e-002	1.983060e-002	1.983060e-004	3.914592e+000	3.914798e+000
1.086911581035647e-004	5.247931e-006	1.035438e-001	2.290836e-002	2.290836e-004	4.519911e+000	4.520115e+000
1.089385157348819e-004	7.271669e-006	1.433806e-001	2.696603e-002	2.696603e-004	5.317082e+000	5.317333e+000
1.092557267110289e-004	1.053121e-005	2.074755e-001	3.245182e-002	3.245182e-004	6.393338e+000	6.393661e+000
1.096531905448022e-004	1.468615e-005	2.890882e-001	3.832252e-002	3.832252e-004	7.543559e+000	7.543942e+000
1.098915547541432e-004	1.649680e-005	3.246254e-001	4.061626e-002	4.061626e-004	7.992500e+000	7.992915e+000
1.100669966339337e-004	1.700024e-005	3.345020e-001	4.123135e-002	4.123135e-004	8.112806e+000	8.113239e+000
1.102309857866967e-004	1.674198e-005	3.294357e-001	4.091696e-002	4.091696e-004	8.051323e+000	8.051755e+000
1.103977474788505e-004	1.580278e-005	3.110084e-001	3.975271e-002	3.975271e-004	7.823578e+000	7.823998e+000
1.106116738497684e-004	1.387379e-005	2.731451e-001	3.724754e-002	3.724754e-004	7.333237e+000	7.333638e+000
1.108586617141464e-004	1.117487e-005	2.201310e-001	3.342884e-002	3.342884e-004	6.585063e+000	6.585424e+000
1.111585626532672e-004	8.033755e-006	1.583720e-001	2.834388e-002	2.834388e-004	5.587521e+000	5.587822e+000
1.115211944366835e-004	5.217904e-006	1.029503e-001	2.284273e-002	2.284273e-004	4.506916e+000	4.507178e+000
1.118103216811491e-004	3.904944e-006	7.708534e-002	1.976093e-002	1.976093e-004	3.900896e+000	3.901150e+000
1.119958407537904e-004	3.560147e-006	7.028933e-002	1.886835e-002	1.886835e-004	3.725250e+000	3.725483e+000
1.121605626256731e-004	3.609058e-006	7.125356e-002	1.899752e-002	1.899752e-004	3.750676e+000	3.750891e+000
1.123283213767815e-004	3.992394e-006	7.880929e-002	1.998098e-002	1.998098e-004	3.944216e+000	3.944436e+000
1.125437890895231e-004	4.961663e-006	9.790636e-002	2.227479e-002	2.227479e-004	4.395389e+000	4.395628e+000
1.127912702635577e-004	6.699562e-006	1.321235e-001	2.588351e-002	2.588351e-004	5.104545e+000	5.104805e+000
1.130866617425188e-004	9.451564e-006	1.862558e-001	3.074340e-002	3.074340e-004	6.058401e+000	6.058696e+000
1.134428643573542e-004	1.307459e-005	2.574480e-001	3.615881e-002	3.615881e-004	7.119926e+000	7.120282e+000
1.137277335113130e-004	1.549153e-005	3.049005e-001	3.935928e-002	3.935928e-004	7.746597e+000	7.747002e+000
1.139166347041001e-004	1.636995e-005	3.221378e-001	4.045979e-002	4.045979e-004	7.961924e+000	7.962351e+000
1.140812181190983e-004	1.642846e-005	3.232858e-001	4.053204e-002	4.053204e-004	7.976055e+000	7.976484e+000
1.142520582033970e-004	1.582359e-005	3.114178e-001	3.977888e-002	3.977887e-004	7.828724e+000	7.829142e+000
1.144337312439491e-004	1.453836e-005	2.861932e-001	3.812920e-002	3.812920e-004	7.505880e+000	7.506284e+000
1.146742275623824e-004	1.222078e-005	2.406823e-001	3.495824e-002	3.495823e-004	6.884853e+000	6.885229e+000
1.152761902477632e-004	6.537054e-006	1.289228e-001	2.556766e-002	2.556766e-004	5.042418e+000	5.042693e+000
1.156204153492144e-004	4.537740e-006	8.955474e-002	2.130197e-002	2.130197e-004	4.204059e+000	4.204315e+000
1.158297519905964e-004	3.904451e-006	7.707645e-002	1.975968e-002	1.975968e-004	3.900692e+000	3.900931e+000
1.159973401762620e-004	3.783198e-006	7.468654e-002	1.945044e-002	1.945044e-004	3.839837e+000	3.840059e+000
1.161746053885935e-004	3.997267e-006	7.890583e-002	1.999317e-002	1.999317e-004	3.946640e+000	3.946861e+000
1.163535445428684e-004	4.575314e-006	9.029611e-002	2.138998e-002	2.138998e-004	4.221420e+000	4.221644e+000
1.165971494878451e-004	5.923395e-006	1.168462e-001	2.433803e-002	2.433802e-004	4.800971e+000	4.801205e+000
1.171883746258216e-004	1.103550e-005	2.173894e-001	3.321973e-002	3.321973e-004	6.543984e+000	6.544315e+000
1.176086213778075e-004	1.466476e-005	2.886719e-001	3.829459e-002	3.829460e-004	7.538190e+000	7.538590e+000
1.178257946667004e-004	1.583901e-005	3.117209e-001	3.979825e-002	3.979825e-004	7.832527e+000	7.832959e+000
1.179945468087185e-004	1.599314e-005	3.147452e-001	3.999142e-002	3.999142e-004	7.870319e+000	7.870749e+000
1.181726299046765e-004	1.547838e-005	3.046444e-001	3.934257e-002	3.934258e-004	7.743378e+000	7.743791e+000
1.183433582660121e-004	1.440261e-005	2.835293e-001	3.795077e-002	3.795077e-004	7.470976e+000	7.471375e+000
1.185855654178425e-004	1.225529e-005	2.413615e-001	3.500756e-002	3.500756e-004	6.894553e+000	6.894927e+000
1.191768176242053e-004	6.896698e-006	1.360020e-001	2.626156e-002	2.626156e-004	5.178749e+000	5.179028e+000
1.195278107926782e-004	4.839143e-006	9.549299e-002	2.199805e-002	2.199805e-004	4.340974e+000	4.341230e+000
1.197423919076095e-004	4.154824e-006	8.201116e-002	2.038339e-002	2.038339e-004	4.023432e+000	4.023672e+000
1.199116920291804e-004	3.998437e-006	7.892917e-002	1.999609e-002	1.999609e-004	3.947230e+000	3.947455e+000
1.200917700785724e-004	4.171470e-006	8.233930e-002	2.042418e-002	2.042418e-004	4.031462e+000	4.031685e+000
1.202630017525416e-004	4.668993e-006	9.214220e-002	2.160785e-002	2.160785e-004	4.264293e+000	4.264524e+000
1.205059444773762e-004	5.903672e-006	1.164586e-001	2.429747e-002	2.429747e-004	4.793035e+000	4.793284e+000
1.210890814170835e-004	1.062766e-005	2.093756e-001	3.260009e-002	3.260009e-004	6.422548e+000	6.422874e+000
1.215019970608914e-004	1.409301e-005	2.774488e-001	3.754066e-002	3.754066e-004	7.390622e+000	7.390997e+000
1.217234004741936e-004	1.534092e-005	3.019471e-001	3.916749e-002	3.916748e-004	7.709126e+000	7.709524e+000
1.218927704454744e-004	1.561779e-005	3.073807e-001	3.951935e-002	3.951936e-004	7.777978e+000	7.778387e+000
1.220567734976160e-004	1.530871e-005	3.013152e-001	3.912635e-002	3.912635e-004	7.701082e+000	7.701488e+000
1.222222996740900e-004	1.446188e-005	2.846937e-001	3.802878e-002	3.802878e-004	7.486269e+000	7.486665e+000
1.224466262377000e-004	1.271972e-005	2.504849e-001	3.566471e-002	3.566471e-004	7.023326e+000	7.023703e+000
1.226957629994203e-004	1.043701e-005	2.056331e-001	3.230636e-002	3.230636e-004	6.365098e+000	6.365440e+000
1.230079593898965e-004	7.751331e-006	1.528193e-001	2.784121e-002	2.784121e-004	5.488961e+000	5.489254e+000
1.233855792811799e-004	5.360770e-006	1.057670e-001	2.315334e-002	2.315334e-004	4.568111e+000	4.568369e+000
1.236294020638127e-004	4.457604e-006	8.797771e-002	2.111304e-002	2.111304e-004	4.166985e+000	4.167230e+000
1.238057666809192e-004	4.204659e-006	8.299355e-002	2.050526e-002	2.050526e-004	4.047427e+000	4.047657e+000
1.239705936768732e-004	4.275914e-006	8.439774e-002	2.067828e-002	2.067828e-004	4.081467e+000	4.081690e+000
1.241375436031887e-004	4.650874e-006	9.178570e-002	2.156588e-002	2.156588e-004	4.256060e+000	4.256291e+000
1.243603797435033e-004	5.593031e-006	1.103427e-001	2.364959e-002	2.364959e-004	4.665734e+000	4.665985e+000
1.246092232919154e-004	7.174995e-006	1.414823e-001	2.678618e-002	2.678618e-004	5.281915e+000	5.282188e+000
1.249152562660375e-004	9.653592e-006	1.902311e-001	3.107023e-002	3.107023e-004	6.122617e+000	6.122928e+000
1.252789802278467e-004	1.275024e-005	2.510822e-001	3.570748e-002	3.570748e-004	7.031642e+000	7.032008e+000
1.255355555115648e-004	1.450424e-005	2.855255e-001	3.808444e-002	3.808444e-004	7.497170e+000	7.497572e+000
1.257164790422757e-004	1.515866e-005	2.983709e-001	3.893413e-002	3.893413e-004	7.663478e+000	7.663889e+000
1.258801396161336e-004	1.519243e-005	2.990335e-001	3.897746e-002	3.897746e-004	7.671958e+000	7.672363e+000
1.260496065957382e-004	1.469244e-005	2.892202e-001	3.833072e-002	3.833072e-004	7.545389e+000	7.545787e+000
1.262313535578241e-004	1.362760e-005	2.683150e-001	3.691558e-002	3.691558e-004	7.268339e+000	7.268724e+000
1.264708492360279e-004	1.170645e-005	2.305807e-001	3.421469e-002	3.421469e-004	6.739232e+000	6.739593e+000
1.270718908515672e-004	6.866794e-006	1.354156e-001	2.620457e-002	2.620457e-004	5.167634e+000	5.167911e+000
1.274202241728149e-004	5.071380e-006	1.000688e-001	2.251973e-002	2.251972e-004	4.443605e+000	4.443862e+000
1.276262554103043e-004	4.505169e-006	8.891529e-002	2.122538e-002	2.122538e-004	4.189102e+000	4.189344e+000
1.277933942597584e-004	4.394731e-006	8.673927e-002	2.096361e-002	2.096361e-004	4.137610e+000	4.137839e+000
1.279701439326567e-004	4.590622e-006	9.059901e-002	2.142574e-002	2.142574e-004	4.228513e+000	4.228742e+000
1.281506714994159e-004	5.121449e-006	1.010558e-001	2.263062e-002	2.263062e-004	4.465446e+000	4.465687e+000
1.283944286084506e-004	6.327547e-006	1.248045e-001	2.515462e-002	2.515462e-004	4.961493e+000	4.961753e+000
1.289909044565237e-004	1.079751e-005	2.127167e-001	3.285956e-002	3.285956e-004	6.473510e+000	6.473839e+000
1.293750543830969e-004	1.364482e-005	2.686516e-001	3.693889e-002	3.693889e-004	7.272866e+000	7.273245e+000
1.295840647486556e-004	1.466034e-005	2.885904e-001	3.828882e-002	3.828882e-004	7.537197e+000	7.537600e+000
